[2022-07-23T11:30:01.101Z INFO  mempool::config] Garbage collection depth set to 50 rounds
[2022-07-23T11:30:01.102Z INFO  mempool::config] Sync retry delay set to 5000 ms
[2022-07-23T11:30:01.102Z INFO  mempool::config] Sync retry nodes set to 3 nodes
[2022-07-23T11:30:01.102Z INFO  mempool::config] Batch size set to 15000 B
[2022-07-23T11:30:01.102Z INFO  mempool::config] Max batch delay set to 10 ms
[2022-07-23T11:30:01.102Z INFO  mempool::mempool] Mempool listening to client transactions on 0.0.0.0:9017
[2022-07-23T11:30:01.102Z INFO  mempool::mempool] Mempool listening to mempool messages on 0.0.0.0:9027
[2022-07-23T11:30:01.102Z INFO  mempool::mempool] Mempool successfully booted on 127.0.0.1
[2022-07-23T11:30:01.102Z INFO  consensus::config] Timeout delay set to 1000 rounds
[2022-07-23T11:30:01.102Z INFO  consensus::config] Sync retry delay set to 10000 ms
[2022-07-23T11:30:01.102Z INFO  consensus::consensus] Node RxaPxCrErllhXsLb listening to consensus messages on 0.0.0.0:9007
[2022-07-23T11:30:01.102Z INFO  node::node] Node RxaPxCrErllhXsLb successfully booted
[2022-07-23T11:30:01.151Z INFO  network::receiver] Incoming connection established with 127.0.0.1:52972
[2022-07-23T11:30:01.210Z INFO  network::receiver] Incoming connection established with 127.0.0.1:52986
[2022-07-23T11:30:01.303Z INFO  network::receiver] Incoming connection established with 127.0.0.1:52990
[2022-07-23T11:30:01.497Z INFO  network::receiver] Incoming connection established with 127.0.0.1:53002
[2022-07-23T11:30:01.525Z INFO  network::receiver] Incoming connection established with 127.0.0.1:53012
[2022-07-23T11:30:01.588Z INFO  network::receiver] Incoming connection established with 127.0.0.1:53021
[2022-07-23T11:30:01.594Z INFO  network::receiver] Incoming connection established with 127.0.0.1:53023
[2022-07-23T11:30:01.596Z INFO  consensus::core] I'm handler RxaPxCrErllhXsLb handling for block B1 with round number 1 with QC 0 from leader FKdqrcumrYxYQIMY
[2022-07-23T11:30:01.596Z INFO  consensus::core] I'm processor RxaPxCrErllhXsLb processing for block B1 with round number 1 with QC 0 from leader FKdqrcumrYxYQIMY
[2022-07-23T11:30:01.596Z INFO  consensus::core] I'm voter RxaPxCrErllhXsLb voting for block B1 with round number 1 with QC 0 from leader FKdqrcumrYxYQIMY
[2022-07-23T11:30:01.597Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9001
[2022-07-23T11:30:01.602Z INFO  network::receiver] Incoming connection established with 127.0.0.1:53041
[2022-07-23T11:30:01.602Z INFO  consensus::core] I'm handler RxaPxCrErllhXsLb handling for block B2 with round number 2 with QC 1 from leader IVm/Pj1+H9SMNBF1
[2022-07-23T11:30:01.603Z INFO  consensus::core] I'm processor RxaPxCrErllhXsLb processing for block B2 with round number 2 with QC 1 from leader IVm/Pj1+H9SMNBF1
[2022-07-23T11:30:01.603Z INFO  consensus::core] I'm voter RxaPxCrErllhXsLb voting for block B2 with round number 2 with QC 1 from leader IVm/Pj1+H9SMNBF1
[2022-07-23T11:30:01.604Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9008
[2022-07-23T11:30:01.607Z INFO  network::receiver] Incoming connection established with 127.0.0.1:53052
[2022-07-23T11:30:01.609Z INFO  consensus::core] I'm handler RxaPxCrErllhXsLb handling for block B3 with round number 3 with QC 2 from leader QocG9gwVbqD109kt
[2022-07-23T11:30:01.610Z INFO  consensus::core] I'm processor RxaPxCrErllhXsLb processing for block B3 with round number 3 with QC 2 from leader QocG9gwVbqD109kt
[2022-07-23T11:30:01.611Z INFO  consensus::core] I'm voter RxaPxCrErllhXsLb voting for block B3 with round number 3 with QC 2 from leader QocG9gwVbqD109kt
[2022-07-23T11:30:01.612Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9002
[2022-07-23T11:30:01.615Z INFO  network::receiver] Incoming connection established with 127.0.0.1:53064
[2022-07-23T11:30:01.616Z INFO  consensus::core] I'm handler RxaPxCrErllhXsLb handling for block B4 with round number 4 with QC 3 from leader Q66D8BPPNSW34yR6
[2022-07-23T11:30:01.618Z INFO  consensus::core] Committed B2 with QC 1
[2022-07-23T11:30:01.618Z INFO  consensus::core] Committed B2 -> K4YjwYZxxOA1PR5nrkyWJeF5PUQWlRr4nnuCWT5IgRw=
[2022-07-23T11:30:01.618Z INFO  consensus::core] Committed B2 -> kpXjTLjEHmARhwcYi4SaT7dDqMeQl/VnJ8XDXCHUB5w=
[2022-07-23T11:30:01.618Z INFO  consensus::core] Committed B2 -> 2+ogZR7zTnOAJ/dWvJcLHlgbIX3dYmhj3LAx7d1Xgx8=
[2022-07-23T11:30:01.618Z INFO  consensus::core] I'm processor RxaPxCrErllhXsLb processing for block B4 with round number 4 with QC 3 from leader Q66D8BPPNSW34yR6
[2022-07-23T11:30:01.618Z INFO  consensus::core] I'm voter RxaPxCrErllhXsLb voting for block B4 with round number 4 with QC 3 from leader Q66D8BPPNSW34yR6
[2022-07-23T11:30:01.619Z INFO  network::receiver] Incoming connection established with 127.0.0.1:53071
[2022-07-23T11:30:01.620Z INFO  network::receiver] Incoming connection established with 127.0.0.1:53073
[2022-07-23T11:30:01.621Z INFO  consensus::proposer] Created B5
[2022-07-23T11:30:01.621Z INFO  consensus::proposer] Created with Round number 5 with QC 4 
[2022-07-23T11:30:01.621Z INFO  consensus::proposer] Created B5 -> Udq1iVY6Gw+bSQPsNFCiKAzAZAN67h0Lk6wf1nb+bYA=
[2022-07-23T11:30:01.621Z INFO  consensus::core] I'm processor RxaPxCrErllhXsLb processing for block B5 with round number 5 with QC 4 from leader RxaPxCrErllhXsLb
[2022-07-23T11:30:01.621Z INFO  consensus::core] I'm voter RxaPxCrErllhXsLb voting for block B5 with round number 5 with QC 4 from leader RxaPxCrErllhXsLb
[2022-07-23T11:30:01.622Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9001
[2022-07-23T11:30:01.623Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9002
[2022-07-23T11:30:01.623Z INFO  network::receiver] Incoming connection established with 127.0.0.1:53075
[2022-07-23T11:30:01.623Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9004
[2022-07-23T11:30:01.623Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9005
[2022-07-23T11:30:01.623Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9000
[2022-07-23T11:30:01.623Z INFO  network::receiver] Incoming connection established with 127.0.0.1:53077
[2022-07-23T11:30:01.623Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
[2022-07-23T11:30:01.623Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9003
[2022-07-23T11:30:01.623Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9008
[2022-07-23T11:30:01.624Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9006
[2022-07-23T11:30:01.624Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9005
[2022-07-23T11:30:01.639Z INFO  network::receiver] Incoming connection established with 127.0.0.1:53100
[2022-07-23T11:30:01.643Z INFO  consensus::core] I'm handler RxaPxCrErllhXsLb handling for block B6 with round number 6 with QC 5 from leader cX5Ulp32krHFKVkq
[2022-07-23T11:30:01.644Z INFO  consensus::core] I'm processor RxaPxCrErllhXsLb processing for block B6 with round number 6 with QC 5 from leader cX5Ulp32krHFKVkq
[2022-07-23T11:30:01.644Z INFO  consensus::core] I'm voter RxaPxCrErllhXsLb voting for block B6 with round number 6 with QC 5 from leader cX5Ulp32krHFKVkq
[2022-07-23T11:30:01.645Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9006
[2022-07-23T11:30:01.648Z INFO  network::receiver] Incoming connection established with 127.0.0.1:53108
[2022-07-23T11:30:01.648Z INFO  consensus::core] I'm handler RxaPxCrErllhXsLb handling for block B7 with round number 7 with QC 6 from leader f9uDDn6okjHeAN/0
[2022-07-23T11:30:01.649Z INFO  consensus::core] Committed B5 with QC 4
[2022-07-23T11:30:01.649Z INFO  consensus::core] Committed B5 -> Udq1iVY6Gw+bSQPsNFCiKAzAZAN67h0Lk6wf1nb+bYA=
[2022-07-23T11:30:01.649Z INFO  consensus::core] I'm processor RxaPxCrErllhXsLb processing for block B7 with round number 7 with QC 6 from leader f9uDDn6okjHeAN/0
[2022-07-23T11:30:01.649Z INFO  consensus::core] I'm voter RxaPxCrErllhXsLb voting for block B7 with round number 7 with QC 6 from leader f9uDDn6okjHeAN/0
[2022-07-23T11:30:01.651Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9003
[2022-07-23T11:30:01.654Z INFO  network::receiver] Incoming connection established with 127.0.0.1:53120
[2022-07-23T11:30:01.656Z INFO  consensus::core] I'm handler RxaPxCrErllhXsLb handling for block B8 with round number 8 with QC 7 from leader uXAyNrJjGU36pUFZ
[2022-07-23T11:30:01.657Z INFO  network::receiver] Incoming connection established with 127.0.0.1:53132
[2022-07-23T11:30:01.658Z INFO  consensus::core] Committed B6 with QC 5
[2022-07-23T11:30:01.658Z INFO  consensus::core] Committed B6 -> BxHO5a4I+e0yKz2o+kR6hjD7hdYXAVmLc6DhYZPmlIs=
[2022-07-23T11:30:01.658Z INFO  consensus::core] I'm processor RxaPxCrErllhXsLb processing for block B8 with round number 8 with QC 7 from leader uXAyNrJjGU36pUFZ
[2022-07-23T11:30:01.658Z INFO  consensus::core] I'm voter RxaPxCrErllhXsLb voting for block B8 with round number 8 with QC 7 from leader uXAyNrJjGU36pUFZ
[2022-07-23T11:30:01.659Z WARN  network::simple_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
[2022-07-23T11:30:01.717Z INFO  network::receiver] Incoming connection established with 127.0.0.1:53149
[2022-07-23T11:30:01.800Z INFO  network::receiver] Incoming connection established with 127.0.0.1:53161
[2022-07-23T11:30:01.826Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9009 (retry 1): Connection refused (os error 111)
[2022-07-23T11:30:01.846Z INFO  network::receiver] Incoming connection established with 127.0.0.1:53180
[2022-07-23T11:30:01.906Z INFO  network::receiver] Incoming connection established with 127.0.0.1:53186
[2022-07-23T11:30:01.944Z INFO  network::receiver] Incoming connection established with 127.0.0.1:53196
[2022-07-23T11:30:01.953Z INFO  mempool::batch_maker] Batch XdX6ZvEgTdIPXYdYmr5SOPwThL7nbt1eub1t1+TpV5Q= contains sample tx 0
[2022-07-23T11:30:01.953Z INFO  mempool::batch_maker] Batch XdX6ZvEgTdIPXYdYmr5SOPwThL7nbt1eub1t1+TpV5Q= contains 2560 B
[2022-07-23T11:30:01.955Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9024
[2022-07-23T11:30:01.955Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9025
[2022-07-23T11:30:01.955Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9021
[2022-07-23T11:30:01.956Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9020
