[2022-07-24T09:23:45.407Z INFO  mempool::config] Garbage collection depth set to 50 rounds
[2022-07-24T09:23:45.408Z INFO  mempool::config] Sync retry delay set to 5000 ms
[2022-07-24T09:23:45.408Z INFO  mempool::config] Sync retry nodes set to 3 nodes
[2022-07-24T09:23:45.408Z INFO  mempool::config] Batch size set to 15000 B
[2022-07-24T09:23:45.408Z INFO  mempool::config] Max batch delay set to 10 ms
[2022-07-24T09:23:45.408Z INFO  mempool::mempool] Mempool listening to client transactions on 0.0.0.0:9016
[2022-07-24T09:23:45.408Z INFO  mempool::mempool] Mempool listening to mempool messages on 0.0.0.0:9026
[2022-07-24T09:23:45.408Z INFO  mempool::mempool] Mempool successfully booted on 127.0.0.1
[2022-07-24T09:23:45.408Z INFO  consensus::config] Timeout delay set to 1000 rounds
[2022-07-24T09:23:45.408Z INFO  consensus::config] Sync retry delay set to 10000 ms
[2022-07-24T09:23:45.408Z INFO  consensus::consensus] Node dFwdgyHhDEaOxmOA listening to consensus messages on 0.0.0.0:9006
[2022-07-24T09:23:45.408Z INFO  node::node] Node dFwdgyHhDEaOxmOA successfully booted
[2022-07-24T09:23:45.409Z INFO  consensus::core] I am voter dFwdgyHhDEaOxmOA with nanos 300
[2022-07-24T09:23:45.559Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55035
[2022-07-24T09:23:45.560Z INFO  consensus::core] I'm handler dFwdgyHhDEaOxmOA handling for block B1 with round number 1 with QC 0 from leader E4WUilUZMGwGq4G6
[2022-07-24T09:23:45.560Z INFO  consensus::core] I'm processor dFwdgyHhDEaOxmOA processing for block B1 with round number 1 with QC 0 from leader E4WUilUZMGwGq4G6
[2022-07-24T09:23:45.560Z INFO  consensus::core] I'm voter dFwdgyHhDEaOxmOA voting for block B1 with round number 1 with QC 0 from leader E4WUilUZMGwGq4G6
[2022-07-24T09:23:45.561Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9007
[2022-07-24T09:23:45.565Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55045
[2022-07-24T09:23:45.565Z INFO  consensus::core] I'm handler dFwdgyHhDEaOxmOA handling for block B2 with round number 2 with QC 1 from leader Jz31xSkfKgqnfjyL
[2022-07-24T09:23:45.566Z INFO  consensus::core] I'm processor dFwdgyHhDEaOxmOA processing for block B2 with round number 2 with QC 1 from leader Jz31xSkfKgqnfjyL
[2022-07-24T09:23:45.566Z INFO  consensus::core] I'm voter dFwdgyHhDEaOxmOA voting for block B2 with round number 2 with QC 1 from leader Jz31xSkfKgqnfjyL
[2022-07-24T09:23:45.566Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9001
[2022-07-24T09:23:45.571Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55067
[2022-07-24T09:23:45.575Z INFO  consensus::core] I'm handler dFwdgyHhDEaOxmOA handling for block B3 with round number 3 with QC 2 from leader QEbacy8ZvDBJmh1w
[2022-07-24T09:23:45.576Z INFO  consensus::core] I'm processor dFwdgyHhDEaOxmOA processing for block B3 with round number 3 with QC 2 from leader QEbacy8ZvDBJmh1w
[2022-07-24T09:23:45.576Z INFO  consensus::core] I'm voter dFwdgyHhDEaOxmOA voting for block B3 with round number 3 with QC 2 from leader QEbacy8ZvDBJmh1w
[2022-07-24T09:23:45.576Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9003
[2022-07-24T09:23:45.582Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55083
[2022-07-24T09:23:45.582Z INFO  consensus::core] I'm handler dFwdgyHhDEaOxmOA handling for block B4 with round number 4 with QC 3 from leader Y5hLVXKXFq6Kk1i4
[2022-07-24T09:23:45.583Z INFO  consensus::core] I'm processor dFwdgyHhDEaOxmOA processing for block B4 with round number 4 with QC 3 from leader Y5hLVXKXFq6Kk1i4
[2022-07-24T09:23:45.583Z INFO  consensus::core] I'm voter dFwdgyHhDEaOxmOA voting for block B4 with round number 4 with QC 3 from leader Y5hLVXKXFq6Kk1i4
[2022-07-24T09:23:45.583Z WARN  network::simple_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
[2022-07-24T09:23:46.398Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55111
[2022-07-24T09:23:46.450Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55124
[2022-07-24T09:23:46.502Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55132
[2022-07-24T09:23:46.555Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55142
[2022-07-24T09:23:46.583Z WARN  consensus::core] Timeout reached for round 4
[2022-07-24T09:23:46.585Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55146
[2022-07-24T09:23:46.585Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55158
[2022-07-24T09:23:46.585Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55159
[2022-07-24T09:23:46.587Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9005
[2022-07-24T09:23:46.587Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55169
[2022-07-24T09:23:46.587Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9004
[2022-07-24T09:23:46.588Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9000
[2022-07-24T09:23:46.589Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55176
[2022-07-24T09:23:46.590Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9002
[2022-07-24T09:23:46.590Z WARN  network::simple_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
[2022-07-24T09:23:46.590Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9008
[2022-07-24T09:23:46.596Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55183
[2022-07-24T09:23:46.602Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55198
[2022-07-24T09:23:46.603Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55205
[2022-07-24T09:23:46.616Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55212
[2022-07-24T09:23:46.668Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55222
[2022-07-24T09:23:46.709Z INFO  network::receiver] Incoming connection established with 127.0.0.1:55230
[2022-07-24T09:23:46.720Z INFO  mempool::batch_maker] Batch lvtby8Fshqpr92Rzd5zy7E9iHXeWrANivF8zLvUtzbA= contains sample tx 0
