[2022-07-24T10:58:24.071Z INFO  mempool::config] Garbage collection depth set to 50 rounds
[2022-07-24T10:58:24.072Z INFO  mempool::config] Sync retry delay set to 5000 ms
[2022-07-24T10:58:24.072Z INFO  mempool::config] Sync retry nodes set to 3 nodes
[2022-07-24T10:58:24.072Z INFO  mempool::config] Batch size set to 15000 B
[2022-07-24T10:58:24.072Z INFO  mempool::config] Max batch delay set to 10 ms
[2022-07-24T10:58:24.072Z INFO  mempool::mempool] Mempool listening to client transactions on 0.0.0.0:9016
[2022-07-24T10:58:24.072Z INFO  mempool::mempool] Mempool listening to mempool messages on 0.0.0.0:9026
[2022-07-24T10:58:24.072Z INFO  mempool::mempool] Mempool successfully booted on 127.0.0.1
[2022-07-24T10:58:24.072Z INFO  consensus::config] Timeout delay set to 1000 rounds
[2022-07-24T10:58:24.073Z INFO  consensus::config] Sync retry delay set to 10000 ms
[2022-07-24T10:58:24.073Z INFO  consensus::consensus] Node K0YIx82UDy3dqvCT listening to consensus messages on 0.0.0.0:9006
[2022-07-24T10:58:24.073Z INFO  node::node] Node K0YIx82UDy3dqvCT successfully booted
[2022-07-24T10:58:24.075Z INFO  consensus::core] I am voter K0YIx82UDy3dqvCT with nanos 500
[2022-07-24T10:58:24.076Z INFO  network::receiver] Incoming connection established with 127.0.0.1:50081
[2022-07-24T10:58:24.380Z INFO  network::receiver] Incoming connection established with 127.0.0.1:50085
[2022-07-24T10:58:24.450Z INFO  network::receiver] Incoming connection established with 127.0.0.1:50096
[2022-07-24T10:58:24.540Z INFO  network::receiver] Incoming connection established with 127.0.0.1:50105
[2022-07-24T10:58:24.643Z INFO  network::receiver] Incoming connection established with 127.0.0.1:50112
[2022-07-24T10:58:24.667Z INFO  network::receiver] Incoming connection established with 127.0.0.1:50127
[2022-07-24T10:58:24.691Z INFO  network::receiver] Incoming connection established with 127.0.0.1:50134
[2022-07-24T10:58:24.792Z INFO  network::receiver] Incoming connection established with 127.0.0.1:50143
[2022-07-24T10:58:24.792Z INFO  network::receiver] Incoming connection established with 127.0.0.1:50157
[2022-07-24T10:58:24.900Z INFO  network::receiver] Incoming connection established with 127.0.0.1:50163
[2022-07-24T10:58:24.954Z INFO  network::receiver] Incoming connection established with 127.0.0.1:50165
[2022-07-24T10:58:24.954Z INFO  network::receiver] Incoming connection established with 127.0.0.1:50167
[2022-07-24T10:58:24.954Z INFO  consensus::core] I'm handler K0YIx82UDy3dqvCT handling for block B1 with round number 1 with QC 0 from leader JzhRnLHURlkvquT9
[2022-07-24T10:58:24.954Z INFO  consensus::core] I'm processor K0YIx82UDy3dqvCT processing for block B1 with round number 1 with QC 0 from leader JzhRnLHURlkvquT9
[2022-07-24T10:58:24.955Z INFO  consensus::core] I'm voter K0YIx82UDy3dqvCT voting for block B1 with round number 1 with QC 0 from leader JzhRnLHURlkvquT9
[2022-07-24T10:58:25.027Z INFO  network::receiver] Incoming connection established with 127.0.0.1:50186
[2022-07-24T10:58:25.037Z INFO  network::receiver] Incoming connection established with 127.0.0.1:50191
[2022-07-24T10:58:25.065Z INFO  network::receiver] Incoming connection established with 127.0.0.1:50200
[2022-07-24T10:58:25.065Z INFO  network::receiver] Incoming connection established with 127.0.0.1:50198
[2022-07-24T10:58:25.078Z WARN  consensus::core] Timeout reached for round 1
[2022-07-24T10:58:25.079Z INFO  consensus::proposer] Created B2
[2022-07-24T10:58:25.079Z INFO  consensus::proposer] Created with Round number 2 with QC 0 
[2022-07-24T10:58:25.079Z INFO  consensus::proposer] Created B2 -> wpzQy3BJ0p74uZ2mn23FTl/kvF0RxdXor8J1/vyFXEg=
[2022-07-24T10:58:25.079Z INFO  consensus::proposer] Created B2 -> P11U+9sGcUAlsHLZy08qYViXZdKwplGJDFTeazN7SnQ=
[2022-07-24T10:58:25.079Z INFO  consensus::proposer] Created B2 -> rEYRe6Pj/epEdrpcSSoJ61r8UltlXToHDFfqLdmkI3Q=
[2022-07-24T10:58:25.079Z INFO  consensus::proposer] Created B2 -> nAMbsoYusjXHbRGpwZ7DEezJOEmBZhYu8vWhAtYxP1w=
[2022-07-24T10:58:25.079Z INFO  consensus::proposer] Created B2 -> Sy7ipBBqOaWvOwSL0SeGx54srAUWHqVqvDjz+zsVVK4=
[2022-07-24T10:58:25.080Z INFO  consensus::proposer] Created B2 -> KGzMB00CVz0DqZzv1DhI+Bu+7XTEiG3SL2cOnyz3KQY=
[2022-07-24T10:58:25.080Z INFO  consensus::proposer] Created B2 -> kqrkelmdg+phuS/5+S+XThQ+THx2ye0YIpV9KNVd3Q8=
[2022-07-24T10:58:25.080Z INFO  consensus::proposer] Created B2 -> ZYWxr5blF27ZAIZpr2MmKZlvgKp02b7JjEHe8ttL3RE=
[2022-07-24T10:58:25.080Z INFO  consensus::proposer] Created B2 -> ZJ9QKM3SwTbXswsxVHvLy3yPYU0Lqg1J5oLzzCgiI7o=
[2022-07-24T10:58:25.080Z INFO  consensus::proposer] Created B2 -> CwQg17G9nXpVtBQa9qOe5WKnBkoQ4ePi8hdput2kyuw=
[2022-07-24T10:58:25.080Z INFO  consensus::proposer] Created B2 -> 6htELCDzbnrj0RAkJtFWQf6GWge13evtheKQ7zK7Abo=
[2022-07-24T10:58:25.080Z INFO  consensus::proposer] Created B2 -> WcUuUYlVlzoSRwxmFXWWJp7bQ7Rz1rp4Vmsq1nRekF0=
[2022-07-24T10:58:25.080Z INFO  consensus::proposer] Created B2 -> 3eCKwlL38UnOKSl1z6/fXQ8ybNFmCxDaYs/2eaKHnJk=
[2022-07-24T10:58:25.080Z INFO  consensus::proposer] Created B2 -> qgRJnWlEY9iPzw5heFSoN/lOKgZkpo30001Hng2s67o=
[2022-07-24T10:58:25.080Z INFO  consensus::proposer] Created B2 -> UD6apn5mvm0T2W/bzhxL153+5xM+uoSZHA/rLBJsK7U=
[2022-07-24T10:58:25.080Z INFO  consensus::proposer] Created B2 -> 8fH2zHbFjZc6qiR6HjELhP2wysb3lsP3MRiY3nUNAL4=
[2022-07-24T10:58:25.080Z INFO  consensus::proposer] Created B2 -> LVre/uM3K1QCEoPJX4mrmO9NrmKtaidM3/k7CuqHviE=
[2022-07-24T10:58:25.080Z INFO  consensus::proposer] Created B2 -> kJC7NthIJR9/xGpczSuje2IV5aqIhjlshDY/kbD4kEY=
[2022-07-24T10:58:25.080Z INFO  consensus::proposer] Created B2 -> Kb7Nzdm2zRK/F0ULrs0/5h0ytfm9GrTF9774tvp9618=
[2022-07-24T10:58:25.080Z INFO  consensus::proposer] Created B2 -> 6azebZt3MMAO9QtyhIHCwtspGYNbi28QHsw0EnUTCb0=
[2022-07-24T10:58:25.080Z INFO  consensus::proposer] Created B2 -> 10N3qh533XRqd9GWdukH+xjeaqVbKQ1a4Xveq00avB0=
[2022-07-24T10:58:25.080Z INFO  consensus::proposer] Created B2 -> gAdkgEhpulAVDMmWOzWeqjG2iwxE1wHZHHu2Wjk5Svo=
