[2022-07-24T10:55:25.272Z INFO  mempool::config] Garbage collection depth set to 50 rounds
[2022-07-24T10:55:25.273Z INFO  mempool::config] Sync retry delay set to 5000 ms
[2022-07-24T10:55:25.273Z INFO  mempool::config] Sync retry nodes set to 3 nodes
[2022-07-24T10:55:25.273Z INFO  mempool::config] Batch size set to 15000 B
[2022-07-24T10:55:25.273Z INFO  mempool::config] Max batch delay set to 10 ms
[2022-07-24T10:55:25.273Z INFO  mempool::mempool] Mempool listening to client transactions on 0.0.0.0:9011
[2022-07-24T10:55:25.273Z INFO  mempool::mempool] Mempool listening to mempool messages on 0.0.0.0:9021
[2022-07-24T10:55:25.273Z INFO  mempool::mempool] Mempool successfully booted on 127.0.0.1
[2022-07-24T10:55:25.273Z INFO  consensus::config] Timeout delay set to 1000 rounds
[2022-07-24T10:55:25.273Z INFO  consensus::config] Sync retry delay set to 10000 ms
[2022-07-24T10:55:25.273Z INFO  consensus::consensus] Node Duaack6U8rVD11Ap listening to consensus messages on 0.0.0.0:9001
[2022-07-24T10:55:25.273Z INFO  node::node] Node Duaack6U8rVD11Ap successfully booted
[2022-07-24T10:55:25.274Z INFO  consensus::core] I am voter Duaack6U8rVD11Ap with nanos 800
[2022-07-24T10:55:25.417Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61193
[2022-07-24T10:55:25.418Z INFO  consensus::core] I'm handler Duaack6U8rVD11Ap handling for block B1 with round number 1 with QC 0 from leader DQxdOUcNUx+Ipskb
[2022-07-24T10:55:25.419Z INFO  consensus::core] I'm processor Duaack6U8rVD11Ap processing for block B1 with round number 1 with QC 0 from leader DQxdOUcNUx+Ipskb
[2022-07-24T10:55:25.419Z INFO  consensus::core] I'm voter Duaack6U8rVD11Ap voting for block B1 with round number 1 with QC 0 from leader DQxdOUcNUx+Ipskb
[2022-07-24T10:55:25.420Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61198
[2022-07-24T10:55:25.823Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61207
[2022-07-24T10:55:25.823Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61208
[2022-07-24T10:55:25.823Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61211
[2022-07-24T10:55:25.823Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61206
[2022-07-24T10:55:25.824Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61210
[2022-07-24T10:55:25.825Z INFO  network::receiver] Incoming connection established with 127.0.0.1:61209
[2022-07-24T10:55:25.825Z INFO  consensus::proposer] Created B2
[2022-07-24T10:55:25.825Z INFO  consensus::proposer] Created with Round number 2 with QC 1 
[2022-07-24T10:55:25.825Z INFO  consensus::core] I'm processor Duaack6U8rVD11Ap processing for block B2 with round number 2 with QC 1 from leader Duaack6U8rVD11Ap
[2022-07-24T10:55:25.825Z INFO  consensus::core] I'm voter Duaack6U8rVD11Ap voting for block B2 with round number 2 with QC 1 from leader Duaack6U8rVD11Ap
[2022-07-24T10:55:25.827Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9006
