[2022-07-23T11:40:38.486Z INFO  mempool::config] Garbage collection depth set to 50 rounds
[2022-07-23T11:40:38.487Z INFO  mempool::config] Sync retry delay set to 5000 ms
[2022-07-23T11:40:38.487Z INFO  mempool::config] Sync retry nodes set to 3 nodes
[2022-07-23T11:40:38.487Z INFO  mempool::config] Batch size set to 15000 B
[2022-07-23T11:40:38.487Z INFO  mempool::config] Max batch delay set to 10 ms
[2022-07-23T11:40:38.487Z INFO  mempool::mempool] Mempool listening to client transactions on 0.0.0.0:9011
[2022-07-23T11:40:38.487Z INFO  mempool::mempool] Mempool listening to mempool messages on 0.0.0.0:9021
[2022-07-23T11:40:38.487Z INFO  mempool::mempool] Mempool successfully booted on 127.0.0.1
[2022-07-23T11:40:38.487Z INFO  consensus::config] Timeout delay set to 1000 rounds
[2022-07-23T11:40:38.487Z INFO  consensus::config] Sync retry delay set to 10000 ms
[2022-07-23T11:40:38.487Z INFO  consensus::consensus] Node AilcyCwNMxsKX4O6 listening to consensus messages on 0.0.0.0:9001
[2022-07-23T11:40:38.487Z INFO  node::node] Node AilcyCwNMxsKX4O6 successfully booted
[2022-07-23T11:40:38.735Z INFO  network::receiver] Incoming connection established with 127.0.0.1:62477
[2022-07-23T11:40:38.738Z INFO  consensus::core] I'm handler AilcyCwNMxsKX4O6 handling for block B1 with round number 1 with QC 0 from leader C/qya5NA2dLXuP7p
[2022-07-23T11:40:38.738Z INFO  consensus::core] I'm processor AilcyCwNMxsKX4O6 processing for block B1 with round number 1 with QC 0 from leader C/qya5NA2dLXuP7p
[2022-07-23T11:40:38.738Z INFO  consensus::core] I'm voter AilcyCwNMxsKX4O6 voting for block B1 with round number 1 with QC 0 from leader C/qya5NA2dLXuP7p
[2022-07-23T11:40:38.739Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9003
[2022-07-23T11:40:38.940Z INFO  network::receiver] Incoming connection established with 127.0.0.1:62501
[2022-07-23T11:40:38.941Z INFO  consensus::core] I'm handler AilcyCwNMxsKX4O6 handling for block B2 with round number 2 with QC 1 from leader G976q2YUsabFRdZm
[2022-07-23T11:40:38.942Z INFO  consensus::core] I'm processor AilcyCwNMxsKX4O6 processing for block B2 with round number 2 with QC 1 from leader G976q2YUsabFRdZm
[2022-07-23T11:40:38.942Z INFO  consensus::core] I'm voter AilcyCwNMxsKX4O6 voting for block B2 with round number 2 with QC 1 from leader G976q2YUsabFRdZm
[2022-07-23T11:40:38.942Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9000
[2022-07-23T11:40:38.946Z INFO  network::receiver] Incoming connection established with 127.0.0.1:62520
[2022-07-23T11:40:38.947Z INFO  consensus::core] I'm handler AilcyCwNMxsKX4O6 handling for block B3 with round number 3 with QC 2 from leader JNY1uWyvZriHOV2E
[2022-07-23T11:40:38.947Z INFO  consensus::core] I'm processor AilcyCwNMxsKX4O6 processing for block B3 with round number 3 with QC 2 from leader JNY1uWyvZriHOV2E
[2022-07-23T11:40:38.947Z INFO  consensus::core] I'm voter AilcyCwNMxsKX4O6 voting for block B3 with round number 3 with QC 2 from leader JNY1uWyvZriHOV2E
[2022-07-23T11:40:38.948Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9006
[2022-07-23T11:40:38.954Z INFO  network::receiver] Incoming connection established with 127.0.0.1:62537
[2022-07-23T11:40:38.955Z INFO  consensus::core] I'm handler AilcyCwNMxsKX4O6 handling for block B4 with round number 4 with QC 3 from leader t/KuBzWJVUdWJfgU
[2022-07-23T11:40:38.955Z INFO  consensus::core] I'm processor AilcyCwNMxsKX4O6 processing for block B4 with round number 4 with QC 3 from leader t/KuBzWJVUdWJfgU
[2022-07-23T11:40:38.955Z INFO  consensus::core] I'm voter AilcyCwNMxsKX4O6 voting for block B4 with round number 4 with QC 3 from leader t/KuBzWJVUdWJfgU
[2022-07-23T11:40:38.956Z WARN  network::simple_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
[2022-07-23T11:40:39.663Z INFO  network::receiver] Incoming connection established with 127.0.0.1:62564
[2022-07-23T11:40:39.674Z INFO  network::receiver] Incoming connection established with 127.0.0.1:62566
[2022-07-23T11:40:39.682Z INFO  mempool::batch_maker] Batch UN1dDjKuaFj+1AVKQIX1VSfleh4uw6v8tuxSrjOgwCU= contains sample tx 0
[2022-07-23T11:40:39.682Z INFO  mempool::batch_maker] Batch UN1dDjKuaFj+1AVKQIX1VSfleh4uw6v8tuxSrjOgwCU= contains 2560 B
[2022-07-23T11:40:39.683Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9029 (retry 0): Connection refused (os error 111)
