[2022-07-24T09:23:15.980Z INFO  mempool::config] Garbage collection depth set to 50 rounds
[2022-07-24T09:23:15.981Z INFO  mempool::config] Sync retry delay set to 5000 ms
[2022-07-24T09:23:15.981Z INFO  mempool::config] Sync retry nodes set to 3 nodes
[2022-07-24T09:23:15.981Z INFO  mempool::config] Batch size set to 15000 B
[2022-07-24T09:23:15.981Z INFO  mempool::config] Max batch delay set to 10 ms
[2022-07-24T09:23:15.981Z INFO  mempool::mempool] Mempool listening to client transactions on 0.0.0.0:9016
[2022-07-24T09:23:15.981Z INFO  mempool::mempool] Mempool listening to mempool messages on 0.0.0.0:9026
[2022-07-24T09:23:15.981Z INFO  mempool::mempool] Mempool successfully booted on 127.0.0.1
[2022-07-24T09:23:15.981Z INFO  consensus::config] Timeout delay set to 1000 rounds
[2022-07-24T09:23:15.981Z INFO  consensus::config] Sync retry delay set to 10000 ms
[2022-07-24T09:23:15.981Z INFO  consensus::consensus] Node p5Z0H7aAaIYHWAbf listening to consensus messages on 0.0.0.0:9006
[2022-07-24T09:23:15.981Z INFO  node::node] Node p5Z0H7aAaIYHWAbf successfully booted
[2022-07-24T09:23:15.981Z INFO  consensus::core] I am voter p5Z0H7aAaIYHWAbf with nanos 600
[2022-07-24T09:23:16.258Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54253
[2022-07-24T09:23:16.274Z INFO  consensus::core] I'm handler p5Z0H7aAaIYHWAbf handling for block B1 with round number 1 with QC 0 from leader Fx+Lq+D6HO4bP58o
[2022-07-24T09:23:16.274Z INFO  consensus::core] I'm processor p5Z0H7aAaIYHWAbf processing for block B1 with round number 1 with QC 0 from leader Fx+Lq+D6HO4bP58o
[2022-07-24T09:23:16.274Z INFO  consensus::core] I'm voter p5Z0H7aAaIYHWAbf voting for block B1 with round number 1 with QC 0 from leader Fx+Lq+D6HO4bP58o
[2022-07-24T09:23:16.290Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54270
[2022-07-24T09:23:16.290Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9000
[2022-07-24T09:23:16.291Z INFO  consensus::core] I'm handler p5Z0H7aAaIYHWAbf handling for block B2 with round number 2 with QC 1 from leader QAFVYVxElyjHoJYs
[2022-07-24T09:23:16.293Z INFO  consensus::core] I'm processor p5Z0H7aAaIYHWAbf processing for block B2 with round number 2 with QC 1 from leader QAFVYVxElyjHoJYs
[2022-07-24T09:23:16.293Z INFO  consensus::core] I'm voter p5Z0H7aAaIYHWAbf voting for block B2 with round number 2 with QC 1 from leader QAFVYVxElyjHoJYs
[2022-07-24T09:23:16.300Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9001
[2022-07-24T09:23:16.301Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54278
[2022-07-24T09:23:16.301Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54281
[2022-07-24T09:23:16.301Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54288
[2022-07-24T09:23:16.301Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54289
[2022-07-24T09:23:16.301Z INFO  consensus::core] I'm handler p5Z0H7aAaIYHWAbf handling for block B3 with round number 3 with QC 2 from leader aujDY7jtgQScBY0j
[2022-07-24T09:23:16.303Z INFO  consensus::core] I'm processor p5Z0H7aAaIYHWAbf processing for block B3 with round number 3 with QC 2 from leader aujDY7jtgQScBY0j
[2022-07-24T09:23:16.303Z INFO  consensus::core] I'm voter p5Z0H7aAaIYHWAbf voting for block B3 with round number 3 with QC 2 from leader aujDY7jtgQScBY0j
[2022-07-24T09:23:16.312Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54290
[2022-07-24T09:23:16.312Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54291
[2022-07-24T09:23:16.312Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54292
[2022-07-24T09:23:16.312Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54293
[2022-07-24T09:23:16.314Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54294
[2022-07-24T09:23:16.314Z INFO  consensus::proposer] Created B4
[2022-07-24T09:23:16.314Z INFO  consensus::proposer] Created with Round number 4 with QC 3 
[2022-07-24T09:23:16.315Z INFO  consensus::core] I'm processor p5Z0H7aAaIYHWAbf processing for block B4 with round number 4 with QC 3 from leader p5Z0H7aAaIYHWAbf
[2022-07-24T09:23:16.315Z INFO  consensus::core] I'm voter p5Z0H7aAaIYHWAbf voting for block B4 with round number 4 with QC 3 from leader p5Z0H7aAaIYHWAbf
[2022-07-24T09:23:16.315Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9007
[2022-07-24T09:23:16.316Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9003
[2022-07-24T09:23:16.316Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9000
[2022-07-24T09:23:16.316Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9001
[2022-07-24T09:23:16.316Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9002
[2022-07-24T09:23:16.317Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
[2022-07-24T09:23:16.317Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9005
[2022-07-24T09:23:16.316Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9004
[2022-07-24T09:23:16.317Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9005
[2022-07-24T09:23:16.317Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9008
[2022-07-24T09:23:16.330Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54315
[2022-07-24T09:23:16.332Z INFO  consensus::core] I'm handler p5Z0H7aAaIYHWAbf handling for block B5 with round number 5 with QC 4 from leader rtD9cFbdyfVY4+JH
[2022-07-24T09:23:16.334Z INFO  consensus::core] I'm processor p5Z0H7aAaIYHWAbf processing for block B5 with round number 5 with QC 4 from leader rtD9cFbdyfVY4+JH
[2022-07-24T09:23:16.334Z INFO  consensus::core] I'm voter p5Z0H7aAaIYHWAbf voting for block B5 with round number 5 with QC 4 from leader rtD9cFbdyfVY4+JH
[2022-07-24T09:23:16.335Z WARN  network::simple_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
[2022-07-24T09:23:16.520Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9009 (retry 1): Connection refused (os error 111)
[2022-07-24T09:23:16.848Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54340
[2022-07-24T09:23:16.936Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54354
[2022-07-24T09:23:16.937Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9009 (retry 2): Connection refused (os error 111)
[2022-07-24T09:23:16.992Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54361
[2022-07-24T09:23:16.992Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54370
[2022-07-24T09:23:17.042Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54384
[2022-07-24T09:23:17.164Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54399
[2022-07-24T09:23:17.230Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54403
[2022-07-24T09:23:17.240Z INFO  mempool::batch_maker] Batch pSVoRNhvbM84CgwFoPJeb7EoGiNYGX93DT8vGT0k+tw= contains sample tx 0
[2022-07-24T09:23:17.240Z INFO  mempool::batch_maker] Batch pSVoRNhvbM84CgwFoPJeb7EoGiNYGX93DT8vGT0k+tw= contains 2560 B
[2022-07-24T09:23:17.244Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9022
[2022-07-24T09:23:17.245Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9027
[2022-07-24T09:23:17.248Z WARN  network::reliable_sender] Failed to connect to 127.0.0.1:9029 (retry 0): Connection refused (os error 111)
[2022-07-24T09:23:17.248Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9024
[2022-07-24T09:23:17.249Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9025
[2022-07-24T09:23:17.249Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9021
[2022-07-24T09:23:17.249Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9020
[2022-07-24T09:23:17.249Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9023
[2022-07-24T09:23:17.250Z INFO  network::reliable_sender] Outgoing connection established with 127.0.0.1:9028
[2022-07-24T09:23:17.297Z INFO  mempool::batch_maker] Batch 1rEKC2FPn/F31gCdvg9cymgm70yn8/s+NH3FBwxdsBA= contains sample tx 1
[2022-07-24T09:23:17.297Z INFO  mempool::batch_maker] Batch 1rEKC2FPn/F31gCdvg9cymgm70yn8/s+NH3FBwxdsBA= contains 2560 B
[2022-07-24T09:23:17.321Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54423
[2022-07-24T09:23:17.337Z WARN  consensus::core] Timeout reached for round 5
[2022-07-24T09:23:17.343Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9004
[2022-07-24T09:23:17.344Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9007
[2022-07-24T09:23:17.344Z WARN  network::simple_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
[2022-07-24T09:23:17.344Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9008
[2022-07-24T09:23:17.345Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9003
[2022-07-24T09:23:17.345Z INFO  network::simple_sender] Outgoing connection established with 127.0.0.1:9002
[2022-07-24T09:23:17.355Z WARN  network::simple_sender] Failed to connect to 127.0.0.1:9009 (retry 0): Connection refused (os error 111)
[2022-07-24T09:23:17.381Z INFO  mempool::batch_maker] Batch 4z+Ye84jFSfb1pGo206Mvq2kU48bS857rR9SyVvYomA= contains sample tx 2
[2022-07-24T09:23:17.381Z INFO  mempool::batch_maker] Batch 4z+Ye84jFSfb1pGo206Mvq2kU48bS857rR9SyVvYomA= contains 2560 B
[2022-07-24T09:23:17.389Z INFO  network::receiver] Incoming connection established with 127.0.0.1:54479
[2022-07-24T09:23:17.394Z INFO  mempool::batch_maker] Batch zLPe6qlmhQO3PrJR07U+TKP6emloRkdchbmR24dLOrk= contains sample tx 3
[2022-07-24T09:23:17.394Z INFO  mempool::batch_maker] Batch zLPe6qlmhQO3PrJR07U+TKP6emloRkdchbmR24dLOrk= contains 2560 B
[2022-07-24T09:23:17.443Z INFO  mempool::batch_maker] Batch nDTXvGLfVoQD3OH2ThRtkCejfO/XFOvORG2kCN+/bxk= contains sample tx 4
